activity_id,customer_id,date_id,channel_id,session_duration_sec,pages_viewed,actions_taken,bounce
4764,432,370,4,7,1,0,1
4765,52,160,6,27,1,0,1
4766,400,578,5,922,2,2,0
4767,30,627,2,1364,5,3,0
4768,302,262,1,1026,14,3,0
4769,454,316,5,12,1,0,1
4770,385,721,1,24,1,0,1
4771,176,139,6,852,3,4,0
4772,419,423,6,23,1,0,1
4773,46,720,6,6,1,0,1
4774,33,169,6,11,1,0,1
4775,357,24,1,18,1,0,1
4776,423,391,3,765,13,14,0
4777,96,227,5,1498,7,12,0
4778,51,301,2,639,10,12,0
4779,90,518,1,1545,16,8,0
4780,330,58,3,419,17,0,0
4781,315,377,1,1269,9,5,0
4782,36,447,5,483,13,4,0
4783,229,504,2,185,1,15,0
4784,147,126,1,16,1,0,1
4785,470,359,6,953,19,2,0
4786,173,94,5,648,19,11,0
4787,405,377,2,1285,14,8,0
4788,163,144,2,8,1,0,1
4789,66,565,3,299,9,15,0
4790,344,176,5,1105,2,5,0
4791,80,633,1,25,1,0,1
4792,89,394,3,1597,4,7,0
4793,75,34,3,1290,11,15,0
4794,57,251,1,605,12,12,0
4795,191,233,1,11,1,0,1
4796,71,288,1,12,1,0,1
4797,60,116,2,7,1,0,1
4798,155,315,2,7,1,0,1
4799,239,658,4,21,1,0,1
4800,347,29,3,697,20,4,0
4801,457,490,4,58,5,13,0
4802,157,577,4,17,1,0,1
4803,334,485,5,1205,17,14,0
4804,180,413,6,1221,14,9,0
4805,109,357,1,19,1,0,1
4806,403,297,5,1285,13,14,0
4807,229,724,4,11,1,0,1
4808,211,519,1,6,1,0,1
4809,467,109,5,1778,10,15,0
4810,337,365,6,386,5,1,0
4811,74,496,1,28,1,0,1
4812,66,717,3,23,1,0,1
4813,121,665,6,293,7,2,0
4814,119,218,1,842,3,13,0
4815,379,637,6,975,10,9,0
4816,212,597,4,91,16,3,0
4817,270,594,3,7,1,0,1
4818,61,379,4,1126,15,4,0
4819,31,202,4,8,1,0,1
4820,189,529,4,31,6,12,0
4821,108,413,2,1492,10,10,0
4822,276,293,6,780,19,6,0
4823,416,288,4,1334,18,15,0
4824,14,532,6,57,12,14,0
4825,35,510,5,538,10,8,0
4826,80,500,3,29,1,0,1
4827,131,175,3,638,8,14,0
4828,105,416,4,886,2,9,0
4829,387,407,6,949,4,3,0
4830,39,417,1,1087,6,15,0
4831,331,226,3,1696,15,14,0
4832,214,449,5,28,1,0,1
4833,359,129,4,12,1,0,1
4834,125,658,6,1320,4,3,0
4835,254,335,3,257,7,10,0
4836,393,649,3,15,1,0,1
4837,306,468,6,1663,1,14,0
4838,369,63,4,915,2,9,0
4839,192,346,2,64,1,2,0
4840,54,269,1,319,16,5,0
4841,301,180,1,1317,6,11,0
4842,354,131,3,117,12,11,0
4843,331,642,2,678,4,15,0
4844,325,545,3,892,11,4,0
4845,207,316,2,1565,9,6,0
4846,80,518,6,286,5,0,0
4847,27,282,1,5,1,0,1
4848,464,585,4,95,15,5,0
4849,81,64,6,228,9,14,0
4850,319,422,4,484,15,5,0
4851,29,588,2,339,4,10,0
4852,430,638,2,1626,6,1,0
4853,1,433,6,721,2,12,0
4854,199,644,1,1388,11,8,0
4855,180,130,2,17,1,0,1
4856,465,271,1,8,1,0,1
4857,14,35,6,359,2,12,0
4858,383,35,3,129,14,4,0
4859,96,99,3,8,1,0,1
4860,426,478,3,265,20,12,0
4861,406,184,5,845,1,10,0
4862,182,240,1,564,7,8,0
4863,92,34,4,1703,2,9,0
4864,405,702,1,19,1,0,1
4865,85,147,5,965,9,10,0
4866,291,198,6,829,16,9,0
4867,373,408,1,7,1,0,1
4868,201,708,6,974,17,14,0
4869,464,515,5,127,4,3,0
4870,106,34,6,16,1,0,1
4871,479,595,2,11,1,0,1
4872,187,169,2,440,15,15,0
4873,139,294,5,1652,1,12,0
4874,323,192,3,580,18,12,0
4875,210,36,3,1738,4,5,0
4876,203,376,3,1302,10,4,0
4877,127,202,6,1214,19,15,0
4878,62,305,6,17,1,0,1
4879,198,628,6,29,1,0,1
4880,243,686,4,7,1,0,1
4881,495,626,4,26,1,0,1
4882,333,376,3,611,3,1,0
4883,136,204,4,962,2,5,0
4884,213,470,1,686,1,6,0
4885,399,173,2,933,6,8,0
4886,138,334,4,29,10,11,0
4887,44,600,5,74,13,10,0
4888,375,241,2,1774,6,12,0
4889,37,119,1,1677,16,10,0
4890,178,618,6,10,1,0,1
4891,92,596,1,840,20,9,0
4892,391,150,2,1746,20,4,0
4893,127,560,3,154,18,14,0
4894,441,490,4,187,16,12,0
4895,249,166,2,1381,9,11,0
4896,460,533,2,902,14,0,0
4897,287,222,2,1367,10,1,0
4898,376,200,4,1057,7,12,0
4899,58,361,6,1190,6,12,0
4900,208,392,6,1070,1,0,0
4901,190,428,3,498,2,0,0
4902,416,147,4,16,1,0,1
4903,104,709,4,26,1,0,1
4904,144,482,1,1277,5,1,0
4905,114,464,1,13,1,0,1
4906,58,222,4,14,1,0,1
4907,91,511,5,476,19,5,0
4908,351,418,6,1450,17,8,0
4909,168,267,2,1031,14,4,0
4910,374,253,4,1507,19,6,0
4911,159,31,6,20,1,0,1
4912,470,528,1,30,1,0,1
4913,425,354,5,1038,4,13,0
4914,341,514,1,1217,17,0,0
4915,288,64,3,49,20,6,0
4916,371,182,4,9,1,0,1
4917,399,310,3,1707,5,5,0
4918,309,266,2,808,16,7,0
4919,354,721,6,1456,16,5,0
4920,76,105,3,16,1,0,1
4921,164,52,1,17,1,0,1
4922,297,193,2,1170,15,8,0
4923,44,722,6,818,11,2,0
4924,280,409,2,1597,10,10,0
4925,116,205,5,880,14,0,0
4926,487,350,4,672,5,12,0
4927,157,491,1,1403,3,2,0
4928,460,138,6,5,1,0,1
4929,99,588,1,1203,3,8,0
4930,169,374,1,1597,14,6,0
4931,356,681,5,706,3,12,0
4932,378,431,6,1799,12,11,0
4933,481,595,1,1232,13,13,0
4934,208,63,6,386,5,6,0
4935,157,586,6,1184,12,3,0
4936,121,462,6,19,9,6,0
4937,129,159,3,1253,4,13,0
4938,102,123,4,19,1,0,1
4939,140,726,3,312,6,4,0
4940,96,697,3,9,1,0,1
4941,56,605,4,402,17,2,0
4942,448,699,5,67,8,8,0
4943,54,465,3,216,2,5,0
4944,188,554,2,1502,18,10,0
4945,377,211,2,10,1,0,1
4946,13,306,3,434,11,2,0
4947,163,666,4,1508,7,9,0
4948,34,714,4,169,20,2,0
4949,195,236,2,1565,12,8,0
4950,44,719,3,1795,9,6,0
4951,328,649,5,10,1,0,1
4952,56,497,4,1125,19,4,0
4953,76,34,4,1114,5,8,0
4954,283,705,1,365,17,9,0
4955,61,691,5,865,19,3,0
4956,340,660,5,184,14,5,0
4957,151,612,5,410,4,9,0
4958,374,429,3,214,7,6,0
4959,495,445,1,1621,8,13,0
4960,149,396,1,892,4,13,0
4961,164,280,2,473,15,0,0
4962,343,711,2,793,16,2,0
4963,359,266,4,5,1,0,1
4964,386,384,2,1657,3,5,0
4965,405,542,5,14,1,0,1
4966,340,704,4,1283,15,4,0
4967,219,458,2,1759,2,8,0
4968,221,174,5,11,1,0,1
4969,388,109,6,17,1,0,1
4970,283,648,4,652,18,12,0
4971,252,265,1,1605,4,4,0
4972,177,253,1,937,11,10,0
4973,134,401,1,899,4,9,0
4974,278,279,1,474,20,14,0
4975,194,489,3,14,1,0,1
4976,215,604,6,127,19,9,0
4977,67,365,6,29,1,0,1
4978,181,402,2,18,1,0,1
4979,29,224,5,686,11,5,0
4980,268,191,2,247,7,4,0
4981,219,498,5,452,10,6,0
4982,275,717,6,1384,12,3,0
4983,238,478,4,516,17,11,0
4984,201,721,6,1188,5,4,0
4985,332,715,3,474,16,13,0
4986,208,181,5,20,1,0,1
4987,237,119,4,16,1,0,1
4988,495,653,3,1232,11,11,0
4989,311,276,3,1662,2,13,0
4990,267,631,3,1039,5,8,0
4991,121,63,5,1185,15,4,0
4992,167,712,6,576,4,14,0
4993,359,632,3,459,3,9,0
4994,361,122,3,335,3,11,0
4995,370,34,5,17,1,0,1
4996,200,151,3,302,18,11,0
4997,17,317,1,1603,12,5,0
4998,355,497,6,1424,15,0,0
4999,129,473,4,17,1,0,1
5000,410,238,1,937,15,15,0
5001,342,661,1,1203,1,12,0
5002,182,101,5,1752,10,0,0
5003,424,234,3,1658,14,3,0
5004,22,279,1,1468,3,15,0
5005,79,578,2,9,1,0,1
5006,74,326,1,29,1,0,1
5007,317,30,1,377,19,11,0
5008,401,96,3,19,1,0,1
5009,346,457,2,24,1,0,1
5010,363,356,3,669,5,7,0
5011,97,711,5,67,9,15,0
5012,360,300,3,781,18,9,0
5013,423,392,2,11,1,0,1
5014,484,252,6,22,1,0,1
5015,158,425,3,145,19,1,0
5016,149,575,2,30,1,0,1
5017,71,302,1,11,1,0,1
5018,217,51,4,26,1,0,1
5019,131,678,6,548,19,1,0
5020,328,580,2,14,1,0,1
5021,61,497,6,1001,7,6,0
5022,352,668,2,29,1,0,1
5023,22,721,4,237,18,4,0
5024,52,641,5,336,3,12,0
5025,453,445,6,395,19,5,0
5026,35,541,4,954,17,3,0
5027,339,28,5,1653,2,4,0
5028,121,555,5,503,13,15,0
5029,395,692,2,1643,12,14,0
5030,163,246,3,876,10,8,0
5031,463,72,5,1352,7,11,0
5032,400,463,6,10,1,0,1
5033,128,607,5,1446,13,5,0
5034,9,680,2,484,17,8,0
5035,74,59,2,154,16,11,0
5036,134,329,1,1253,2,0,0
5037,319,692,3,1581,16,4,0
5038,193,631,2,1269,11,7,0
5039,328,92,1,794,16,7,0
5040,471,533,2,19,1,0,1
5041,164,222,3,1116,2,5,0
5042,296,399,4,1077,20,5,0
5043,286,371,5,16,1,0,1
5044,379,187,1,160,1,3,0
5045,359,710,6,755,10,9,0
5046,282,318,4,1227,5,0,0
5047,30,376,1,1645,18,14,0
5048,97,695,2,10,1,0,1
5049,334,463,4,15,1,0,1
5050,28,138,3,1602,9,7,0
5051,14,214,2,22,9,3,0
5052,118,656,4,278,17,2,0
5053,77,612,4,10,1,0,1
5054,419,459,3,741,4,4,0
5055,238,58,6,124,16,13,0
5056,478,671,6,443,7,0,0
5057,82,358,1,966,13,13,0
5058,273,638,5,366,4,5,0
5059,214,165,1,1757,7,6,0
5060,296,356,5,372,20,11,0
5061,480,359,4,336,3,5,0
5062,372,334,5,77,19,9,0
5063,39,306,4,756,7,14,0
5064,101,463,5,1464,6,11,0
5065,479,300,5,734,18,13,0
5066,255,448,4,1205,12,10,0
5067,249,5,3,250,18,13,0
5068,482,54,4,960,20,13,0
5069,443,346,1,213,12,0,0
5070,71,340,4,1040,15,0,0
5071,85,435,3,783,20,15,0
5072,24,559,1,1618,10,12,0
5073,4,710,6,808,8,5,0
5074,17,303,1,865,5,14,0
5075,440,645,6,343,1,5,0
5076,90,113,2,29,1,0,1
5077,115,575,1,367,19,9,0
5078,420,392,2,20,1,0,1
5079,166,99,3,1057,15,8,0
5080,242,646,1,655,4,4,0
5081,486,337,3,767,18,7,0
5082,280,321,2,1304,8,10,0
5083,339,301,5,1257,20,2,0
5084,178,229,3,1570,20,10,0
5085,282,485,6,26,1,0,1
5086,67,8,5,1429,2,2,0
5087,255,684,3,1554,19,14,0
5088,33,126,1,14,1,0,1
5089,217,245,2,877,1,3,0
5090,28,323,6,15,10,10,0
5091,200,651,1,1276,15,8,0
5092,434,722,3,24,1,0,1
5093,398,533,2,546,10,11,0
5094,140,173,1,43,10,5,0
5095,261,302,1,21,1,0,1
5096,322,417,3,13,1,0,1
5097,427,477,5,917,6,10,0
5098,362,383,3,254,11,3,0
5099,294,210,4,767,15,14,0
5100,429,454,5,786,1,12,0
5101,344,434,5,13,1,0,1
5102,390,374,1,10,1,0,1
5103,135,570,2,787,20,10,0
5104,402,369,5,1709,12,5,0
5105,378,64,6,848,19,4,0
5106,213,614,6,236,12,12,0
5107,344,258,5,68,14,0,0
5108,331,183,4,879,4,0,0
5109,365,231,3,7,1,0,1
5110,14,639,3,758,19,12,0
5111,172,481,2,1451,9,8,0
5112,288,355,6,1362,14,6,0
5113,184,581,5,27,1,0,1
5114,304,710,1,507,18,15,0
5115,271,510,1,241,18,2,0
5116,340,706,6,1404,3,3,0
5117,120,485,5,677,6,6,0
5118,137,241,2,13,1,0,1
5119,464,453,1,26,1,0,1
5120,389,101,2,1012,17,15,0
5121,214,246,2,1537,17,15,0
5122,316,662,1,1733,17,2,0
5123,486,177,2,28,1,0,1
5124,260,146,2,6,1,0,1
5125,266,301,6,1677,8,10,0
5126,252,528,5,8,1,0,1
5127,131,601,3,984,4,1,0
5128,498,145,6,1792,11,0,0
5129,401,648,2,21,1,0,1
5130,69,282,1,20,1,0,1
5131,64,553,6,12,1,0,1
5132,403,98,2,1022,16,8,0
5133,18,230,1,15,1,0,1
5134,243,588,2,690,3,15,0
5135,126,356,5,8,1,0,1
5136,257,168,2,6,1,0,1
5137,450,343,2,24,1,0,1
5138,353,499,5,866,18,11,0
5139,207,180,1,199,13,14,0
5140,28,428,2,6,1,0,1
5141,484,109,2,558,1,14,0
5142,337,387,4,592,11,6,0
5143,425,589,2,248,8,10,0
5144,438,103,1,12,1,0,1
5145,474,621,4,22,1,0,1
5146,452,594,3,65,19,4,0
5147,43,540,3,1051,19,8,0
5148,343,598,3,1515,20,14,0
5149,151,478,2,26,1,0,1
5150,29,296,4,523,10,4,0
5151,230,370,4,482,19,8,0
5152,482,270,4,676,4,9,0
5153,157,431,6,1650,12,15,0
5154,35,300,6,661,6,10,0
5155,455,524,5,22,1,0,1
5156,202,306,4,661,1,7,0
5157,129,244,1,984,18,9,0
5158,122,611,1,12,1,0,1
5159,360,624,5,1032,11,8,0
5160,316,220,4,1003,16,4,0
5161,226,125,3,524,5,5,0
5162,85,325,1,27,1,0,1
5163,270,694,2,13,1,0,1
5164,96,295,4,291,6,7,0
5165,439,467,2,99,15,9,0
5166,307,495,3,453,16,1,0
5167,27,440,2,340,8,15,0
5168,108,232,3,336,4,0,0
5169,470,543,2,1321,15,11,0
5170,476,560,2,860,8,5,0
5171,271,619,3,1648,12,3,0
5172,286,536,3,1577,17,2,0
5173,467,103,5,1280,9,5,0
5174,255,728,5,491,10,4,0
5175,2,422,3,398,7,10,0
5176,416,317,2,394,10,14,0
5177,394,611,4,271,1,8,0
5178,474,579,6,11,1,0,1
5179,76,284,2,25,1,0,1
5180,429,33,1,1265,3,14,0
5181,193,198,2,9,1,0,1
5182,117,4,6,21,1,0,1
5183,341,510,2,636,9,15,0
5184,430,587,6,68,16,3,0
5185,43,172,3,1025,20,13,0
5186,40,52,2,631,4,5,0
5187,84,288,3,1344,20,11,0
5188,20,452,4,23,1,0,1
5189,418,79,3,303,18,6,0
5190,479,580,4,20,1,0,1
5191,183,110,4,840,12,1,0
5192,451,548,1,117,12,8,0
5193,11,148,4,19,1,0,1
5194,60,682,2,465,4,12,0
5195,432,483,3,7,1,0,1
5196,18,20,2,17,1,0,1
5197,385,551,3,975,10,7,0
5198,477,487,6,494,18,8,0
5199,231,655,1,1535,18,8,0
5200,188,515,1,1783,13,7,0
5201,475,181,1,366,19,2,0
5202,99,417,2,1757,16,4,0
5203,58,96,2,1230,17,1,0
5204,106,89,1,325,13,4,0
5205,13,372,1,17,1,0,1
5206,345,302,5,1490,6,11,0
5207,79,590,2,15,1,0,1
5208,456,403,3,29,1,0,1
5209,143,507,4,465,3,13,0
5210,153,380,3,1228,2,6,0
5211,116,364,6,1757,10,5,0
5212,105,452,2,533,14,13,0
5213,197,129,2,848,16,12,0
5214,156,660,4,23,1,0,1
5215,413,365,3,10,1,0,1
5216,151,175,6,98,12,13,0
5217,76,376,3,24,1,0,1
5218,27,385,3,479,16,2,0
5219,483,671,4,91,7,9,0
5220,412,524,5,1004,8,2,0
5221,24,126,3,17,1,0,1
5222,121,580,5,768,6,2,0
5223,380,655,6,26,1,0,1
5224,416,188,3,19,3,11,0
5225,380,268,2,25,1,0,1
5226,500,63,6,1084,14,0,0
5227,263,247,3,1089,12,11,0
5228,331,230,4,544,11,8,0
5229,230,383,5,929,19,15,0
5230,179,300,2,25,1,0,1
5231,30,311,2,797,17,5,0
5232,168,414,5,533,19,15,0
5233,271,336,1,1662,15,13,0
5234,247,186,3,486,2,3,0
5235,3,557,4,909,17,8,0
5236,56,617,2,1401,6,9,0
5237,37,662,6,1325,19,4,0
5238,88,222,4,226,1,0,0
5239,373,638,3,1788,20,12,0
5240,38,573,4,16,1,0,1
5241,188,209,2,95,19,7,0
5242,114,701,6,51,3,9,0
5243,209,281,1,1283,16,5,0
5244,426,673,3,155,2,6,0
5245,168,544,1,803,19,7,0
5246,374,537,5,13,1,0,1
5247,492,94,4,7,1,0,1
5248,453,35,2,1457,16,0,0
5249,52,542,3,853,15,1,0
5250,244,715,2,984,7,3,0
5251,411,585,2,926,12,5,0
5252,212,49,1,98,1,12,0
5253,467,668,4,973,10,1,0
5254,353,474,1,7,1,0,1
5255,68,380,6,1393,13,12,0
5256,37,558,1,783,4,0,0
5257,174,250,4,93,1,15,0
5258,11,103,1,9,1,0,1
5259,68,120,2,1448,13,6,0
5260,484,629,1,662,4,1,0
5261,495,79,5,7,1,0,1
5262,290,201,3,1497,19,3,0
5263,196,475,4,24,1,0,1
5264,245,67,1,1727,4,9,0
5265,41,84,4,479,6,4,0
5266,186,115,5,790,9,4,0
5267,470,605,3,1048,13,3,0
5268,75,112,1,1800,16,0,0
5269,80,335,3,1758,10,12,0
5270,19,161,6,574,6,2,0
5271,340,146,3,1717,9,1,0
5272,239,354,5,1724,11,0,0
5273,88,302,2,525,5,13,0
5274,495,384,2,12,1,0,1
5275,238,645,3,14,1,0,1
5276,255,128,6,407,5,0,0
5277,206,93,6,11,1,0,1
5278,327,134,1,491,4,13,0
5279,426,474,3,639,17,5,0
5280,382,501,5,5,1,0,1
5281,100,630,1,99,10,13,0
5282,358,593,4,18,1,0,1
5283,230,448,2,1172,13,1,0
5284,486,727,5,1748,14,9,0
5285,307,72,6,95,9,15,0
5286,213,305,5,15,1,0,1
5287,426,329,6,1038,9,9,0
5288,177,480,4,1478,4,7,0
5289,461,649,4,237,12,6,0
5290,239,515,6,23,1,0,1
5291,432,179,5,19,1,0,1
5292,75,178,4,1581,13,13,0
5293,132,548,6,602,5,15,0
5294,394,609,3,887,10,10,0
5295,332,61,2,1504,1,0,0
5296,52,308,2,17,1,0,1
5297,388,577,3,745,7,5,0
5298,111,140,2,635,11,7,0
5299,199,428,5,30,1,0,1
5300,68,537,5,28,1,0,1
5301,418,374,4,1383,12,9,0
5302,325,153,6,20,8,0,0
5303,120,651,4,25,1,0,1
5304,406,627,1,758,15,15,0
5305,51,319,1,245,3,11,0
5306,271,111,6,789,5,6,0
5307,125,625,3,10,1,0,1
5308,58,367,5,957,13,10,0
5309,398,66,4,11,1,0,1
5310,230,653,3,56,12,14,0
5311,311,141,1,1795,12,2,0
5312,481,619,5,7,1,0,1
5313,330,593,3,14,1,0,1
5314,19,143,4,20,1,0,1
5315,385,15,6,17,1,0,1
5316,290,297,2,924,14,6,0
5317,428,649,5,364,13,6,0
5318,447,404,4,864,8,3,0
5319,127,82,6,6,1,0,1
5320,118,612,5,1780,16,2,0
5321,137,191,4,28,1,0,1
5322,69,607,2,72,13,8,0
5323,455,115,3,417,17,6,0
5324,373,519,6,139,14,15,0
5325,371,138,6,1116,20,10,0
5326,447,53,3,1100,10,15,0
5327,286,598,3,20,1,0,1
5328,69,521,5,1001,6,9,0
5329,311,470,5,1148,19,5,0
5330,409,295,3,16,1,0,1
5331,14,667,3,320,4,0,0
5332,154,652,5,24,1,0,1
5333,57,485,4,1088,11,8,0
5334,290,665,1,1487,12,14,0
5335,280,390,4,272,14,5,0
5336,111,243,5,703,8,0,0
5337,344,644,2,25,1,0,1
5338,180,201,5,695,6,11,0
5339,106,466,4,1378,7,3,0
5340,184,162,3,16,1,0,1
5341,431,502,1,261,8,3,0
5342,60,65,4,728,4,15,0
5343,106,374,5,11,1,0,1
5344,457,302,5,1304,6,3,0
5345,174,440,5,642,10,7,0
5346,454,561,4,153,15,2,0
5347,487,701,5,11,1,0,1
5348,357,686,5,1404,19,2,0
5349,468,359,3,1112,6,10,0
5350,370,496,2,1261,14,8,0
5351,399,207,1,18,1,0,1
5352,79,1,6,24,1,0,1
5353,478,563,4,1363,18,15,0
5354,79,683,6,976,16,10,0
5355,114,407,6,19,1,0,1
5356,25,710,5,910,12,1,0
5357,193,631,5,222,5,10,0
5358,378,406,5,685,19,8,0
5359,216,293,5,12,1,0,1
5360,393,86,1,15,1,0,1
5361,327,725,5,660,10,0,0
5362,384,129,1,21,1,0,1
5363,367,710,6,30,1,0,1
5364,126,419,2,10,1,0,1
5365,190,126,5,15,1,0,1
5366,75,609,6,192,14,11,0
5367,103,712,1,1723,15,7,0
5368,264,449,1,1337,10,9,0
5369,489,278,3,1791,7,0,0
5370,331,300,3,26,1,0,1
5371,496,462,6,1010,16,9,0
5372,455,301,4,28,1,0,1
5373,178,103,5,440,4,12,0
5374,388,180,3,12,1,0,1
5375,488,249,6,897,7,1,0
5376,377,362,4,1418,17,12,0
5377,29,465,1,392,11,0,0
5378,196,438,4,101,13,11,0
5379,480,370,6,9,1,0,1
5380,486,49,4,1060,20,13,0
5381,441,215,2,799,9,15,0
5382,55,665,6,13,1,0,1
5383,345,279,1,26,1,0,1
5384,134,201,5,902,17,9,0
5385,108,326,5,1622,13,1,0
5386,452,69,5,26,1,0,1
5387,4,526,4,226,13,6,0
5388,283,125,5,451,19,4,0
5389,290,98,5,1223,19,7,0
5390,439,109,5,1104,16,4,0
5391,171,3,1,21,1,0,1
5392,239,371,4,872,1,3,0
5393,495,533,4,1469,15,10,0
5394,65,422,2,637,20,2,0
5395,352,531,5,470,6,3,0
5396,427,414,4,700,3,15,0
5397,103,80,2,180,20,14,0
5398,292,252,1,500,11,4,0
5399,407,501,6,883,6,11,0
5400,127,504,4,1360,12,2,0
5401,266,131,3,18,1,0,1
5402,218,642,3,235,13,6,0
5403,234,174,4,205,11,8,0
5404,100,424,2,1105,3,6,0
5405,120,342,1,11,1,0,1
5406,206,13,6,20,1,0,1
5407,304,426,6,1044,15,10,0
5408,331,303,4,1443,11,9,0
5409,276,146,1,1065,16,6,0
5410,286,676,2,226,5,10,0
5411,262,557,4,974,9,1,0
5412,180,60,2,1585,3,10,0
5413,159,682,4,16,1,0,1
5414,361,679,4,15,1,0,1
5415,318,577,4,1422,8,15,0
5416,151,491,4,170,8,9,0
5417,174,245,6,30,1,0,1
5418,357,656,2,549,3,0,0
5419,398,470,2,1261,20,14,0
5420,196,376,4,1575,6,1,0
5421,419,511,6,110,8,7,0
5422,193,452,6,20,1,0,1
5423,160,98,1,1776,18,8,0
5424,241,125,6,29,1,0,1
5425,267,191,6,122,1,6,0
5426,469,282,1,1284,8,10,0
5427,262,188,4,1517,4,15,0
5428,374,139,1,11,1,0,1
5429,6,448,4,17,1,0,1
5430,224,720,3,8,1,0,1
5431,257,274,4,1051,17,15,0
5432,329,638,4,1087,18,9,0
5433,257,641,6,1495,16,11,0
5434,298,489,1,212,10,2,0
5435,493,617,3,863,3,1,0
5436,302,726,2,1648,8,11,0
5437,276,665,6,29,1,0,1
5438,105,137,4,1383,17,12,0
5439,439,436,5,1362,20,9,0
5440,11,235,2,17,1,0,1
5441,170,62,6,477,2,10,0
5442,134,97,1,568,6,1,0
5443,209,383,1,1661,8,6,0
5444,430,577,3,1239,12,15,0
5445,128,730,6,1552,19,13,0
5446,37,32,5,563,19,5,0
5447,303,490,1,626,11,6,0
5448,218,556,4,825,3,4,0
5449,291,460,4,1015,13,4,0
5450,326,201,3,14,1,0,1
5451,207,70,3,1487,8,3,0
5452,102,682,5,1293,7,9,0
5453,428,657,5,1787,19,11,0
5454,477,68,2,6,1,0,1
5455,393,340,5,6,1,0,1
5456,498,31,2,582,4,14,0
5457,208,258,2,12,1,0,1
5458,371,255,2,168,7,9,0
5459,77,319,1,608,15,3,0
5460,294,494,4,342,3,15,0
5461,241,621,6,1678,10,4,0
5462,329,625,2,211,2,3,0
5463,254,274,5,1580,5,2,0
5464,458,89,4,1580,11,0,0
5465,252,701,5,873,8,2,0
5466,141,704,1,26,1,0,1
5467,479,282,5,807,3,13,0
5468,499,649,3,198,20,12,0
5469,247,95,3,728,16,1,0
5470,163,707,5,1421,14,13,0
5471,395,220,4,21,1,0,1
5472,385,460,4,207,15,3,0
5473,295,605,5,11,1,0,1
5474,336,620,1,1018,13,15,0
5475,442,502,6,5,1,0,1
5476,88,663,4,23,1,0,1
5477,397,165,6,576,10,10,0
5478,259,298,2,5,1,0,1
5479,6,225,5,1126,16,1,0
5480,401,294,4,707,19,9,0
5481,45,675,5,859,18,9,0
5482,262,499,6,566,20,6,0
5483,4,215,6,1200,5,5,0
5484,440,413,5,974,1,6,0
5485,191,503,5,763,10,10,0
5486,356,396,3,449,1,4,0
5487,489,429,3,11,1,0,1
5488,259,115,2,9,1,0,1
5489,178,472,3,5,1,0,1
5490,71,168,4,17,1,0,1
5491,123,709,3,1506,1,8,0
5492,162,379,6,1334,15,7,0
5493,395,584,2,26,1,0,1
5494,217,182,2,1664,9,15,0
5495,2,207,5,321,17,1,0
5496,36,63,1,305,9,10,0
5497,433,541,6,1562,14,8,0
5498,236,671,5,12,1,0,1
5499,430,399,5,989,20,7,0
5500,388,656,2,1557,20,6,0
5501,101,201,5,19,1,0,1
5502,284,525,2,1139,13,4,0
5503,63,459,2,1151,14,3,0
5504,194,357,2,1531,5,7,0
5505,252,651,5,1717,20,7,0
5506,500,503,2,1510,12,4,0
5507,310,536,1,17,1,0,1
5508,131,612,4,72,7,6,0
5509,91,609,5,1494,12,1,0
5510,238,158,6,325,14,13,0
5511,46,58,4,17,1,0,1
5512,380,455,5,1757,14,14,0
5513,118,719,5,997,3,2,0
5514,24,368,6,1190,15,8,0
5515,257,588,5,476,7,1,0
5516,355,498,3,97,14,5,0
5517,72,398,1,123,8,7,0
5518,285,710,4,20,1,0,1
5519,180,112,5,22,1,0,1
5520,311,114,5,22,1,0,1
5521,387,403,1,443,5,9,0
5522,122,374,4,10,1,0,1
5523,207,209,5,22,1,0,1
5524,392,151,4,1362,17,10,0
5525,239,144,5,26,1,0,1
5526,432,233,5,1337,12,0,0
5527,319,603,5,18,1,0,1
5528,352,717,5,339,9,10,0
5529,477,335,1,1794,9,0,0
5530,387,479,6,467,12,15,0
5531,116,294,3,490,13,9,0
5532,201,103,6,135,16,15,0
5533,294,620,6,920,15,4,0
5534,73,715,4,14,1,0,1
5535,194,692,1,1558,11,7,0
5536,18,11,2,20,1,0,1
5537,236,373,6,6,1,0,1
5538,244,430,5,973,14,7,0
5539,355,40,3,231,9,11,0
5540,284,387,6,24,1,0,1
5541,60,446,5,1797,3,4,0
5542,454,39,4,710,1,1,0
5543,314,633,6,7,1,0,1
5544,188,543,3,1174,8,5,0
5545,444,265,3,662,12,13,0
5546,109,186,2,206,10,9,0
5547,43,195,5,30,1,0,1
5548,295,383,6,184,15,12,0
5549,102,214,1,498,18,2,0
5550,299,335,5,95,16,0,0
5551,338,690,4,1234,12,2,0
5552,221,214,4,8,1,0,1
5553,33,144,5,1754,16,9,0
5554,414,515,6,8,1,0,1
5555,424,196,1,26,1,0,1
5556,407,616,2,1715,17,4,0
5557,161,136,5,19,1,0,1
5558,413,532,5,1243,19,12,0
5559,296,241,1,29,1,0,1
5560,283,294,1,748,5,2,0
5561,25,329,4,1780,2,6,0
5562,293,99,2,1346,14,1,0
5563,374,560,3,28,1,0,1
5564,291,432,3,549,20,2,0
5565,140,279,1,1226,8,13,0
5566,158,471,1,1284,6,15,0
5567,483,53,6,773,9,14,0
5568,242,38,3,827,13,4,0
5569,440,49,3,17,1,0,1
